respondent_id,wave,segment,brand,metric,metric_kind,family,value,weight,practical_threshold,measurement_source
W1-0126,2025 Q3,Light category buyers,Lumen,Consideration,binary,Funnel,0.0,0.95519,0.03,Single tracker item; fictional wording owned by the example author
W1-0126,2025 Q3,Light category buyers,Lumen,Recent usage,binary,Funnel,1.0,0.95519,0.03,Single tracker item; fictional wording owned by the example author
W1-0126,2025 Q3,Light category buyers,Lumen,First-choice loyalty,binary,Funnel,1.0,0.95519,0.03,Single tracker item; fictional wording owned by the example author
W1-0126,2025 Q3,Light category buyers,Lumen,Innovative attribute ownership,binary,Associations,1.0,0.95519,0.03,Single tracker item; fictional wording owned by the example author
W1-0126,2025 Q3,Light category buyers,Lumen,Association favourability,rating,Associations,1.34,0.95519,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0126,2025 Q3,Light category buyers,Lumen,Perceived uniqueness,rating,Associations,4.5133,0.95519,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0126,2025 Q3,Light category buyers,Lumen,Trust,rating,Relationship,3.5274,0.95519,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0126,2025 Q3,Light category buyers,Lumen,Perceived quality,rating,Relationship,3.9018,0.95519,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0126,2025 Q3,Light category buyers,Lumen,Attachment construct,construct,Relationship,3.1677,0.95519,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W1-0126,2025 Q3,Light category buyers,Lumen,Reputation,rating,Relationship,3.082,0.95519,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0127,2025 Q3,Core category buyers,Northstar,Awareness,binary,Funnel,1.0,0.74611,0.03,Single tracker item; fictional wording owned by the example author
W1-0127,2025 Q3,Core category buyers,Northstar,Familiarity,rating,Funnel,5.767,0.74611,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0127,2025 Q3,Core category buyers,Northstar,Consideration,binary,Funnel,1.0,0.74611,0.03,Single tracker item; fictional wording owned by the example author
W1-0127,2025 Q3,Core category buyers,Northstar,Recent usage,binary,Funnel,1.0,0.74611,0.03,Single tracker item; fictional wording owned by the example author
W1-0127,2025 Q3,Core category buyers,Northstar,First-choice loyalty,binary,Funnel,1.0,0.74611,0.03,Single tracker item; fictional wording owned by the example author
W1-0127,2025 Q3,Core category buyers,Northstar,Innovative attribute ownership,binary,Associations,0.0,0.74611,0.03,Single tracker item; fictional wording owned by the example author
W1-0127,2025 Q3,Core category buyers,Northstar,Association favourability,rating,Associations,4.8103,0.74611,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0127,2025 Q3,Core category buyers,Northstar,Perceived uniqueness,rating,Associations,5.9302,0.74611,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0127,2025 Q3,Core category buyers,Northstar,Trust,rating,Relationship,4.0379,0.74611,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0127,2025 Q3,Core category buyers,Northstar,Perceived quality,rating,Relationship,7.0,0.74611,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0127,2025 Q3,Core category buyers,Northstar,Attachment construct,construct,Relationship,1.6675,0.74611,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W1-0127,2025 Q3,Core category buyers,Northstar,Reputation,rating,Relationship,4.0973,0.74611,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0127,2025 Q3,Core category buyers,Harbor,Awareness,binary,Funnel,1.0,0.74611,0.03,Single tracker item; fictional wording owned by the example author
W1-0127,2025 Q3,Core category buyers,Harbor,Familiarity,rating,Funnel,3.8667,0.74611,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0127,2025 Q3,Core category buyers,Harbor,Consideration,binary,Funnel,1.0,0.74611,0.03,Single tracker item; fictional wording owned by the example author
W1-0127,2025 Q3,Core category buyers,Harbor,Recent usage,binary,Funnel,0.0,0.74611,0.03,Single tracker item; fictional wording owned by the example author
W1-0127,2025 Q3,Core category buyers,Harbor,First-choice loyalty,binary,Funnel,1.0,0.74611,0.03,Single tracker item; fictional wording owned by the example author
W1-0127,2025 Q3,Core category buyers,Harbor,Innovative attribute ownership,binary,Associations,1.0,0.74611,0.03,Single tracker item; fictional wording owned by the example author
W1-0127,2025 Q3,Core category buyers,Harbor,Association favourability,rating,Associations,4.2534,0.74611,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0127,2025 Q3,Core category buyers,Harbor,Perceived uniqueness,rating,Associations,4.2947,0.74611,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0127,2025 Q3,Core category buyers,Harbor,Trust,rating,Relationship,4.3727,0.74611,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0127,2025 Q3,Core category buyers,Harbor,Perceived quality,rating,Relationship,5.862,0.74611,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0127,2025 Q3,Core category buyers,Harbor,Attachment construct,construct,Relationship,2.6959,0.74611,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W1-0127,2025 Q3,Core category buyers,Harbor,Reputation,rating,Relationship,3.9998,0.74611,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0127,2025 Q3,Core category buyers,Lumen,Awareness,binary,Funnel,1.0,0.74611,0.03,Single tracker item; fictional wording owned by the example author
W1-0127,2025 Q3,Core category buyers,Lumen,Familiarity,rating,Funnel,3.9556,0.74611,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0127,2025 Q3,Core category buyers,Lumen,Consideration,binary,Funnel,1.0,0.74611,0.03,Single tracker item; fictional wording owned by the example author
W1-0127,2025 Q3,Core category buyers,Lumen,Recent usage,binary,Funnel,0.0,0.74611,0.03,Single tracker item; fictional wording owned by the example author
W1-0127,2025 Q3,Core category buyers,Lumen,First-choice loyalty,binary,Funnel,1.0,0.74611,0.03,Single tracker item; fictional wording owned by the example author
W1-0127,2025 Q3,Core category buyers,Lumen,Innovative attribute ownership,binary,Associations,1.0,0.74611,0.03,Single tracker item; fictional wording owned by the example author
W1-0127,2025 Q3,Core category buyers,Lumen,Association favourability,rating,Associations,5.7966,0.74611,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0127,2025 Q3,Core category buyers,Lumen,Perceived uniqueness,rating,Associations,5.8225,0.74611,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0127,2025 Q3,Core category buyers,Lumen,Trust,rating,Relationship,4.1682,0.74611,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0127,2025 Q3,Core category buyers,Lumen,Perceived quality,rating,Relationship,3.3712,0.74611,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0127,2025 Q3,Core category buyers,Lumen,Attachment construct,construct,Relationship,3.3504,0.74611,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W1-0127,2025 Q3,Core category buyers,Lumen,Reputation,rating,Relationship,4.08,0.74611,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0128,2025 Q3,Core category buyers,Northstar,Awareness,binary,Funnel,0.0,1.18927,0.03,Single tracker item; fictional wording owned by the example author
W1-0128,2025 Q3,Core category buyers,Northstar,Familiarity,rating,Funnel,4.8346,1.18927,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0128,2025 Q3,Core category buyers,Northstar,Consideration,binary,Funnel,1.0,1.18927,0.03,Single tracker item; fictional wording owned by the example author
W1-0128,2025 Q3,Core category buyers,Northstar,Recent usage,binary,Funnel,1.0,1.18927,0.03,Single tracker item; fictional wording owned by the example author
W1-0128,2025 Q3,Core category buyers,Northstar,First-choice loyalty,binary,Funnel,0.0,1.18927,0.03,Single tracker item; fictional wording owned by the example author
W1-0128,2025 Q3,Core category buyers,Northstar,Innovative attribute ownership,binary,Associations,1.0,1.18927,0.03,Single tracker item; fictional wording owned by the example author
W1-0128,2025 Q3,Core category buyers,Northstar,Association favourability,rating,Associations,4.0936,1.18927,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0128,2025 Q3,Core category buyers,Northstar,Perceived uniqueness,rating,Associations,4.7826,1.18927,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0128,2025 Q3,Core category buyers,Northstar,Trust,rating,Relationship,5.2586,1.18927,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0128,2025 Q3,Core category buyers,Northstar,Perceived quality,rating,Relationship,6.2326,1.18927,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0128,2025 Q3,Core category buyers,Northstar,Attachment construct,construct,Relationship,3.8889,1.18927,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W1-0128,2025 Q3,Core category buyers,Northstar,Reputation,rating,Relationship,5.2557,1.18927,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0128,2025 Q3,Core category buyers,Harbor,Awareness,binary,Funnel,1.0,1.18927,0.03,Single tracker item; fictional wording owned by the example author
W1-0128,2025 Q3,Core category buyers,Harbor,Familiarity,rating,Funnel,4.7973,1.18927,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0128,2025 Q3,Core category buyers,Harbor,Consideration,binary,Funnel,0.0,1.18927,0.03,Single tracker item; fictional wording owned by the example author
W1-0128,2025 Q3,Core category buyers,Harbor,Recent usage,binary,Funnel,0.0,1.18927,0.03,Single tracker item; fictional wording owned by the example author
W1-0128,2025 Q3,Core category buyers,Harbor,First-choice loyalty,binary,Funnel,0.0,1.18927,0.03,Single tracker item; fictional wording owned by the example author
W1-0128,2025 Q3,Core category buyers,Harbor,Innovative attribute ownership,binary,Associations,1.0,1.18927,0.03,Single tracker item; fictional wording owned by the example author
W1-0128,2025 Q3,Core category buyers,Harbor,Association favourability,rating,Associations,4.4564,1.18927,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0128,2025 Q3,Core category buyers,Harbor,Perceived uniqueness,rating,Associations,5.6528,1.18927,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0128,2025 Q3,Core category buyers,Harbor,Trust,rating,Relationship,6.1095,1.18927,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0128,2025 Q3,Core category buyers,Harbor,Perceived quality,rating,Relationship,4.5385,1.18927,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0128,2025 Q3,Core category buyers,Harbor,Attachment construct,construct,Relationship,6.0081,1.18927,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W1-0128,2025 Q3,Core category buyers,Harbor,Reputation,rating,Relationship,4.0265,1.18927,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0128,2025 Q3,Core category buyers,Lumen,Awareness,binary,Funnel,0.0,1.18927,0.03,Single tracker item; fictional wording owned by the example author
W1-0128,2025 Q3,Core category buyers,Lumen,Familiarity,rating,Funnel,4.4847,1.18927,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0128,2025 Q3,Core category buyers,Lumen,Consideration,binary,Funnel,1.0,1.18927,0.03,Single tracker item; fictional wording owned by the example author
W1-0128,2025 Q3,Core category buyers,Lumen,Recent usage,binary,Funnel,1.0,1.18927,0.03,Single tracker item; fictional wording owned by the example author
W1-0128,2025 Q3,Core category buyers,Lumen,First-choice loyalty,binary,Funnel,1.0,1.18927,0.03,Single tracker item; fictional wording owned by the example author
W1-0128,2025 Q3,Core category buyers,Lumen,Innovative attribute ownership,binary,Associations,0.0,1.18927,0.03,Single tracker item; fictional wording owned by the example author
W1-0128,2025 Q3,Core category buyers,Lumen,Association favourability,rating,Associations,3.3644,1.18927,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0128,2025 Q3,Core category buyers,Lumen,Perceived uniqueness,rating,Associations,5.3064,1.18927,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0128,2025 Q3,Core category buyers,Lumen,Trust,rating,Relationship,3.9635,1.18927,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0128,2025 Q3,Core category buyers,Lumen,Perceived quality,rating,Relationship,4.1741,1.18927,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0128,2025 Q3,Core category buyers,Lumen,Attachment construct,construct,Relationship,5.7975,1.18927,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W1-0128,2025 Q3,Core category buyers,Lumen,Reputation,rating,Relationship,4.0018,1.18927,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W1-0129,2025 Q3,Core category buyers,Northstar,Awareness,binary,Funnel,1.0,1.08581,0.03,Single tracker item; fictional wording owned by the example author
W1-0129,2025 Q3,Core category buyers,Northstar,Familiarity,rating,Funnel,6.2737,1.08581,0.2,Single 1–7 tracker item; fictional wording owned by the example author
